,path,prediction
1435,D:/CS4243_miniproj/captcha_img/test\pjx60e-0.png,lilii1
1436,D:/CS4243_miniproj/captcha_img/test\3aut4-0.png,1liii
1437,D:/CS4243_miniproj/captcha_img/test\3nw0pr-0.png,l1iiij
1438,D:/CS4243_miniproj/captcha_img/test\6046f2bl-0.png,i1iiiiui
1439,D:/CS4243_miniproj/captcha_img/test\e7r7op0-0.png,ii1iiii
1440,D:/CS4243_miniproj/captcha_img/test\dmvd-0.png,iiij
1441,D:/CS4243_miniproj/captcha_img/test\u82mibi9-0.png,iiilu1iili
1442,D:/CS4243_miniproj/captcha_img/test\spb6516e-0.png,lililiri
1443,D:/CS4243_miniproj/captcha_img/test\qvjtrs-0.png,iiivii
1444,D:/CS4243_miniproj/captcha_img/test\1fh4thm-0.png,liil1ii
1445,D:/CS4243_miniproj/captcha_img/test\4orw5-0.png,iiili
1446,D:/CS4243_miniproj/captcha_img/test\72ok-0.png,liii
1447,D:/CS4243_miniproj/captcha_img/test\lf1u-0.png,liil
1448,D:/CS4243_miniproj/captcha_img/test\36ev8oj-0.png,iliuilil
1449,D:/CS4243_miniproj/captcha_img/test\yzjnx5d-0.png,ii1iiii
1450,D:/CS4243_miniproj/captcha_img/test\wupavqg8-0.png,cijiiiii
1451,D:/CS4243_miniproj/captcha_img/test\yu7y2spi-0.png,liji1iu1
1452,D:/CS4243_miniproj/captcha_img/test\akf8o1-0.png,iiiilli1
1453,D:/CS4243_miniproj/captcha_img/test\2d0qj-0.png,jllil
1454,D:/CS4243_miniproj/captcha_img/test\rlw272-0.png,lilliu
1455,D:/CS4243_miniproj/captcha_img/test\5iyp-0.png,ijil1i
1456,D:/CS4243_miniproj/captcha_img/test\mlx7-0.png,li1i
1457,D:/CS4243_miniproj/captcha_img/test\f2dmz-0.png,iiiii
1458,D:/CS4243_miniproj/captcha_img/test\kds0h-0.png,iilii
1459,D:/CS4243_miniproj/captcha_img/test\xrgqo-0.png,uilii
1460,D:/CS4243_miniproj/captcha_img/test\eiavx3-0.png,liiiii
1461,D:/CS4243_miniproj/captcha_img/test\nviue0w-0.png,iiiiiilii
1462,D:/CS4243_miniproj/captcha_img/test\4vzdt-0.png,iiiii
1463,D:/CS4243_miniproj/captcha_img/test\zxqlq-0.png,iiiii
1464,D:/CS4243_miniproj/captcha_img/test\jflkkg-0.png,liili1i
1465,D:/CS4243_miniproj/captcha_img/test\zwc9imu-0.png,iiliili1
1466,D:/CS4243_miniproj/captcha_img/test\jqrviyct-0.png,iii1l1iil
1467,D:/CS4243_miniproj/captcha_img/test\5kag-0.png,iiil
1468,D:/CS4243_miniproj/captcha_img/test\oy3waa-0.png,iiiili
1469,D:/CS4243_miniproj/captcha_img/test\ysy3b-0.png,iiiij
1470,D:/CS4243_miniproj/captcha_img/test\mmzyf57-0.png,iijliil
1471,D:/CS4243_miniproj/captcha_img/test\n29kh-0.png,1iiii
1472,D:/CS4243_miniproj/captcha_img/test\duloh3n6-0.png,1ii11ii
1473,D:/CS4243_miniproj/captcha_img/test\k5me5-0.png,iliil
1474,D:/CS4243_miniproj/captcha_img/test\krs0x-0.png,iiiii
1475,D:/CS4243_miniproj/captcha_img/test\l3b8m5-0.png,1iiill
1476,D:/CS4243_miniproj/captcha_img/test\5ao2-0.png,iiii
1477,D:/CS4243_miniproj/captcha_img/test\9ecqisn-0.png,iliiuii1
1478,D:/CS4243_miniproj/captcha_img/test\zlje-0.png,jiij1
1479,D:/CS4243_miniproj/captcha_img/test\wcqsal-0.png,llliii
1480,D:/CS4243_miniproj/captcha_img/test\cy02lz06-0.png,iiiiilii
1481,D:/CS4243_miniproj/captcha_img/test\u4vy8io-0.png,iiiilii
1482,D:/CS4243_miniproj/captcha_img/test\9ko8gb7-0.png,ii1iiii
1483,D:/CS4243_miniproj/captcha_img/test\jgep-0.png,iiiu
1484,D:/CS4243_miniproj/captcha_img/test\lszeci-0.png,ilillii
1485,D:/CS4243_miniproj/captcha_img/test\kw4p1q-0.png,i1llli
1486,D:/CS4243_miniproj/captcha_img/test\92itgl-0.png,ii1iili
1487,D:/CS4243_miniproj/captcha_img/test\jw12-0.png,iiii
1488,D:/CS4243_miniproj/captcha_img/test\gbypds-0.png,ilijil
1489,D:/CS4243_miniproj/captcha_img/test\6jeolrb-0.png,liii1sii
1490,D:/CS4243_miniproj/captcha_img/test\9roz-0.png,iiui
1491,D:/CS4243_miniproj/captcha_img/test\vfsd9fyt-0.png,liliiiiv
1492,D:/CS4243_miniproj/captcha_img/test\raog3f97-0.png,iiiii1ij1
1493,D:/CS4243_miniproj/captcha_img/test\nuhptw-0.png,iliiil
1494,D:/CS4243_miniproj/captcha_img/test\cpkb0lun-0.png,iijiiili
1495,D:/CS4243_miniproj/captcha_img/test\jhxgb3-0.png,iiiiiii
1496,D:/CS4243_miniproj/captcha_img/test\rgv02-0.png,iliii
1497,D:/CS4243_miniproj/captcha_img/test\7y05t-0.png,1iiii
1498,D:/CS4243_miniproj/captcha_img/test\bksz4-0.png,iiiil
1499,D:/CS4243_miniproj/captcha_img/test\sie729-0.png,liiiil
1500,D:/CS4243_miniproj/captcha_img/test\adj6kf8-0.png,iiiiii
1501,D:/CS4243_miniproj/captcha_img/test\t8c02-0.png,iiiiii
1502,D:/CS4243_miniproj/captcha_img/test\2w02hmo-0.png,ciiliic
1503,D:/CS4243_miniproj/captcha_img/test\q4oqzm-0.png,iillil
1504,D:/CS4243_miniproj/captcha_img/test\8gti-0.png,ii1ii
1505,D:/CS4243_miniproj/captcha_img/test\5x53y583-0.png,liiiiii1i
1506,D:/CS4243_miniproj/captcha_img/test\9odszww-0.png,1lliiil
1507,D:/CS4243_miniproj/captcha_img/test\gmqv9-0.png,iijil
1508,D:/CS4243_miniproj/captcha_img/test\8fh1jn7o-0.png,iiliiili1
1509,D:/CS4243_miniproj/captcha_img/test\8xbs5m1-0.png,ijil1ii
1510,D:/CS4243_miniproj/captcha_img/test\92mhb-0.png,iiiii
1511,D:/CS4243_miniproj/captcha_img/test\5fh6qvjv-0.png,iiiiili1
1512,D:/CS4243_miniproj/captcha_img/test\s7lxa-0.png,iilii
1513,D:/CS4243_miniproj/captcha_img/test\bsmh-0.png,iii1
1514,D:/CS4243_miniproj/captcha_img/test\4cyx-0.png,llli
1515,D:/CS4243_miniproj/captcha_img/test\7oq8-0.png,iliv
1516,D:/CS4243_miniproj/captcha_img/test\911qxoxi-0.png,iil1i
1517,D:/CS4243_miniproj/captcha_img/test\v8un8hi-0.png,iirliii
1518,D:/CS4243_miniproj/captcha_img/test\3lsrj-0.png,i1iii
1519,D:/CS4243_miniproj/captcha_img/test\hyp3tvwt-0.png,iiliiil
1520,D:/CS4243_miniproj/captcha_img/test\17z8030-0.png,iiiiiic
1521,D:/CS4243_miniproj/captcha_img/test\kj65qc76-0.png,iulliliii
1522,D:/CS4243_miniproj/captcha_img/test\a4eer5-0.png,iil1ui
1523,D:/CS4243_miniproj/captcha_img/test\d3badth-0.png,iillill
1524,D:/CS4243_miniproj/captcha_img/test\z7vq-0.png,iiii
1525,D:/CS4243_miniproj/captcha_img/test\laji-0.png,lliiii
1526,D:/CS4243_miniproj/captcha_img/test\u78nb-0.png,iiilil
1527,D:/CS4243_miniproj/captcha_img/test\08sba-0.png,iilili
1528,D:/CS4243_miniproj/captcha_img/test\yaakp-0.png,il1i1
1529,D:/CS4243_miniproj/captcha_img/test\dfzr1-0.png,iiiii
1530,D:/CS4243_miniproj/captcha_img/test\0k2lyyc-0.png,iiilii
1531,D:/CS4243_miniproj/captcha_img/test\32evcjk8-0.png,iiilliii
1532,D:/CS4243_miniproj/captcha_img/test\rhxx-0.png,lii
1533,D:/CS4243_miniproj/captcha_img/test\h08pn-0.png,iiili1ll
1534,D:/CS4243_miniproj/captcha_img/test\nqvdi-0.png,illil
1535,D:/CS4243_miniproj/captcha_img/test\zjalw-0.png,ici1i1
1536,D:/CS4243_miniproj/captcha_img/test\63zdn-0.png,ilili
1537,D:/CS4243_miniproj/captcha_img/test\k3zrl0ee-0.png,iililiui
1538,D:/CS4243_miniproj/captcha_img/test\frf4-0.png,iiii
1539,D:/CS4243_miniproj/captcha_img/test\vv4odhq6-0.png,iljiciil
1540,D:/CS4243_miniproj/captcha_img/test\4azbsnf4-0.png,iiiiilil
1541,D:/CS4243_miniproj/captcha_img/test\7ma7p-0.png,ill1i1i
1542,D:/CS4243_miniproj/captcha_img/test\5xg9-0.png,iiil
1543,D:/CS4243_miniproj/captcha_img/test\h7f9-0.png,1ii1
1544,D:/CS4243_miniproj/captcha_img/test\ls3d-0.png,iiii
1545,D:/CS4243_miniproj/captcha_img/test\qw6oa-0.png,iiii1
1546,D:/CS4243_miniproj/captcha_img/test\86zf1-0.png,iiiil
1547,D:/CS4243_miniproj/captcha_img/test\1324mrg-0.png,1iii1ii
1548,D:/CS4243_miniproj/captcha_img/test\4ozs1-0.png,iiiii
1549,D:/CS4243_miniproj/captcha_img/test\845ios-0.png,iliic1
1550,D:/CS4243_miniproj/captcha_img/test\z6r0-0.png,iili
1551,D:/CS4243_miniproj/captcha_img/test\oxhpig0-0.png,iiillii
1552,D:/CS4243_miniproj/captcha_img/test\api94-0.png,ii1i1
1553,D:/CS4243_miniproj/captcha_img/test\qykqgi2o-0.png,lijiiiii
1554,D:/CS4243_miniproj/captcha_img/test\xvho-0.png,ijii
1555,D:/CS4243_miniproj/captcha_img/test\hvj6wg-0.png,iiiili
1556,D:/CS4243_miniproj/captcha_img/test\0dx9-0.png,iiil
1557,D:/CS4243_miniproj/captcha_img/test\n4oomt-0.png,icii1i
1558,D:/CS4243_miniproj/captcha_img/test\p5w9vz2l-0.png,iiiii
1559,D:/CS4243_miniproj/captcha_img/test\af5tfh-0.png,liuill
1560,D:/CS4243_miniproj/captcha_img/test\esay1v9-0.png,iiiiiil
1561,D:/CS4243_miniproj/captcha_img/test\1mrffz-0.png,liiui1
1562,D:/CS4243_miniproj/captcha_img/test\03yuav5-0.png,iciriii
1563,D:/CS4243_miniproj/captcha_img/test\vn2pai-0.png,iui1ii
1564,D:/CS4243_miniproj/captcha_img/test\c56kq-0.png,i1iili
1565,D:/CS4243_miniproj/captcha_img/test\y8rfhq6f-0.png,lliiiiui
1566,D:/CS4243_miniproj/captcha_img/test\s3clp7-0.png,iii1ii
1567,D:/CS4243_miniproj/captcha_img/test\fukr6x06-0.png,1iilliii
1568,D:/CS4243_miniproj/captcha_img/test\64o042-0.png,iiilii
1569,D:/CS4243_miniproj/captcha_img/test\fkzdxrta-0.png,i1ii1iii
1570,D:/CS4243_miniproj/captcha_img/test\ipavujk-0.png,1ililiiil
1571,D:/CS4243_miniproj/captcha_img/test\9e1e5t3-0.png,lijlili
1572,D:/CS4243_miniproj/captcha_img/test\4cjt-0.png,ulii1
1573,D:/CS4243_miniproj/captcha_img/test\ii1n-0.png,1jli
1574,D:/CS4243_miniproj/captcha_img/test\td18gcc-0.png,iijllli
1575,D:/CS4243_miniproj/captcha_img/test\gc95-0.png,1ivi
1576,D:/CS4243_miniproj/captcha_img/test\0h5ya8-0.png,iiji1lil
1577,D:/CS4243_miniproj/captcha_img/test\a09mmm-0.png,iiiili
1578,D:/CS4243_miniproj/captcha_img/test\j7n39-0.png,liiil
1579,D:/CS4243_miniproj/captcha_img/test\1zcg2o-0.png,ciii
1580,D:/CS4243_miniproj/captcha_img/test\mnz7a-0.png,i11ij
1581,D:/CS4243_miniproj/captcha_img/test\m3mc3hu-0.png,liiri1i
1582,D:/CS4243_miniproj/captcha_img/test\q0y30-0.png,ljujil1ll
1583,D:/CS4243_miniproj/captcha_img/test\hy8d-0.png,ilii1iii
1584,D:/CS4243_miniproj/captcha_img/test\273u-0.png,iiil
1585,D:/CS4243_miniproj/captcha_img/test\zwya13o-0.png,iiliiic
1586,D:/CS4243_miniproj/captcha_img/test\9h7ucby-0.png,ui1iii
1587,D:/CS4243_miniproj/captcha_img/test\nl3dsk5c-0.png,riliiiil
1588,D:/CS4243_miniproj/captcha_img/test\igmy-0.png,11iii
1589,D:/CS4243_miniproj/captcha_img/test\lhuttfhn-0.png,1iiiilui
1590,D:/CS4243_miniproj/captcha_img/test\7jb15-0.png,iiillji
1591,D:/CS4243_miniproj/captcha_img/test\0c7mgdmd-0.png,llii1c1i
1592,D:/CS4243_miniproj/captcha_img/test\d5y0-0.png,1iii
1593,D:/CS4243_miniproj/captcha_img/test\sve7ng-0.png,iiilii1i
1594,D:/CS4243_miniproj/captcha_img/test\o3837ix-0.png,l1iiiii
1595,D:/CS4243_miniproj/captcha_img/test\fzgwqo-0.png,iiiiil
1596,D:/CS4243_miniproj/captcha_img/test\qjx5x94-0.png,li6iiii1i
1597,D:/CS4243_miniproj/captcha_img/test\kenmc-0.png,vllli
1598,D:/CS4243_miniproj/captcha_img/test\ns7hb-0.png,i1lli
1599,D:/CS4243_miniproj/captcha_img/test\lm9vy-0.png,iiiii
1600,D:/CS4243_miniproj/captcha_img/test\igefs-0.png,iliiii
1601,D:/CS4243_miniproj/captcha_img/test\nih4y1e-0.png,ciiiiii
1602,D:/CS4243_miniproj/captcha_img/test\vgiqt-0.png,iiiil1
1603,D:/CS4243_miniproj/captcha_img/test\l9j1ovuz-0.png,i1iiliui
1604,D:/CS4243_miniproj/captcha_img/test\w3rexsk-0.png,iliiii1
1605,D:/CS4243_miniproj/captcha_img/test\celi0l6c-0.png,iiiiiiji
1606,D:/CS4243_miniproj/captcha_img/test\hj5ms-0.png,ii1ii
1607,D:/CS4243_miniproj/captcha_img/test\qe72iy9-0.png,iliuiiji
1608,D:/CS4243_miniproj/captcha_img/test\9jr3bv6-0.png,iljiiii
1609,D:/CS4243_miniproj/captcha_img/test\438j245-0.png,iiiciiil
1610,D:/CS4243_miniproj/captcha_img/test\j6q0mhv-0.png,iiiiilij
1611,D:/CS4243_miniproj/captcha_img/test\2p6wwybk-0.png,lii1ii1iiil
1612,D:/CS4243_miniproj/captcha_img/test\occah8-0.png,1iliil
1613,D:/CS4243_miniproj/captcha_img/test\69a27m-0.png,iiirli
1614,D:/CS4243_miniproj/captcha_img/test\med1omae-0.png,ililiiiiiriii
1615,D:/CS4243_miniproj/captcha_img/test\hnns4-0.png,ljlii
1616,D:/CS4243_miniproj/captcha_img/test\vvdmc-0.png,iiivl
1617,D:/CS4243_miniproj/captcha_img/test\tgk36qlt-0.png,llliiili
1618,D:/CS4243_miniproj/captcha_img/test\9uto8-0.png,iiiii
1619,D:/CS4243_miniproj/captcha_img/test\v4e3y-0.png,ciiii
1620,D:/CS4243_miniproj/captcha_img/test\xfr1d0mj-0.png,iilli1iii
1621,D:/CS4243_miniproj/captcha_img/test\64alz-0.png,iiili
1622,D:/CS4243_miniproj/captcha_img/test\5541y-0.png,iljii
1623,D:/CS4243_miniproj/captcha_img/test\yj4m-0.png,1iii
1624,D:/CS4243_miniproj/captcha_img/test\iskgy-0.png,iiiill
1625,D:/CS4243_miniproj/captcha_img/test\5fx3r3h-0.png,liiilii
1626,D:/CS4243_miniproj/captcha_img/test\uetvc-0.png,liliii
1627,D:/CS4243_miniproj/captcha_img/test\rwhc7wc-0.png,iluilci
1628,D:/CS4243_miniproj/captcha_img/test\w5g0-0.png,illi
1629,D:/CS4243_miniproj/captcha_img/test\o3ag8-0.png,l1ii
1630,D:/CS4243_miniproj/captcha_img/test\6yub4j6-0.png,iiiiiii
1631,D:/CS4243_miniproj/captcha_img/test\jxy9rq-0.png,1illiii
1632,D:/CS4243_miniproj/captcha_img/test\tnhp-0.png,iiii
1633,D:/CS4243_miniproj/captcha_img/test\lbrhjvyr-0.png,illliiil
1634,D:/CS4243_miniproj/captcha_img/test\3n6o-0.png,lii
1635,D:/CS4243_miniproj/captcha_img/test\was6kr6h-0.png,liiil1ll
1636,D:/CS4243_miniproj/captcha_img/test\0sm8cb4c-0.png,1liilji1
1637,D:/CS4243_miniproj/captcha_img/test\oixg7ln-0.png,i1i1lrv
1638,D:/CS4243_miniproj/captcha_img/test\9kt2e50-0.png,i1iili1
1639,D:/CS4243_miniproj/captcha_img/test\wkrp0ds-0.png,iiiiliilili
1640,D:/CS4243_miniproj/captcha_img/test\z5bbtky3-0.png,liilii1i
1641,D:/CS4243_miniproj/captcha_img/test\btzh-0.png,liil
1642,D:/CS4243_miniproj/captcha_img/test\kmfvm-0.png,iilii
1643,D:/CS4243_miniproj/captcha_img/test\k11b-0.png,lii1iiii
1644,D:/CS4243_miniproj/captcha_img/test\tr5n-0.png,ii1i
1645,D:/CS4243_miniproj/captcha_img/test\3aa8-0.png,ilii
1646,D:/CS4243_miniproj/captcha_img/test\7ch9mno-0.png,iiiiiij
1647,D:/CS4243_miniproj/captcha_img/test\3j61hli-0.png,iiiiiij
1648,D:/CS4243_miniproj/captcha_img/test\2n2it3lx-0.png,lijcliii
1649,D:/CS4243_miniproj/captcha_img/test\uyj86-0.png,c1i1l
1650,D:/CS4243_miniproj/captcha_img/test\1x8ljpi-0.png,lliiiilii
1651,D:/CS4243_miniproj/captcha_img/test\0wy4otel-0.png,iliiiiii
1652,D:/CS4243_miniproj/captcha_img/test\snicwm3g-0.png,1il1iilii
1653,D:/CS4243_miniproj/captcha_img/test\eeaveky-0.png,ii1iiil
1654,D:/CS4243_miniproj/captcha_img/test\08ft2e2z-0.png,iiulliil
1655,D:/CS4243_miniproj/captcha_img/test\oq2tywyt-0.png,iiiil1ii
1656,D:/CS4243_miniproj/captcha_img/test\le3yxx-0.png,liliii
1657,D:/CS4243_miniproj/captcha_img/test\ladhdoc1-0.png,c1i11li1
1658,D:/CS4243_miniproj/captcha_img/test\w7na-0.png,cjii
1659,D:/CS4243_miniproj/captcha_img/test\a7hna-0.png,jriij
1660,D:/CS4243_miniproj/captcha_img/test\b37if3k-0.png,ii1illiiiiliii1
1661,D:/CS4243_miniproj/captcha_img/test\syb3dfe2-0.png,iiiiliii
1662,D:/CS4243_miniproj/captcha_img/test\umgjqz44-0.png,i1i1i1ic
1663,D:/CS4243_miniproj/captcha_img/test\ye3j8osm-0.png,iliiiii1
1664,D:/CS4243_miniproj/captcha_img/test\ow5sd2w-0.png,iili1ui
1665,D:/CS4243_miniproj/captcha_img/test\yk9twdv-0.png,iiiiilj
1666,D:/CS4243_miniproj/captcha_img/test\cvrclgjk-0.png,liiijill
1667,D:/CS4243_miniproj/captcha_img/test\8gs2o4ht-0.png,liiililic
1668,D:/CS4243_miniproj/captcha_img/test\sshbp-0.png,ii1li
1669,D:/CS4243_miniproj/captcha_img/test\jxmdm-0.png,1iii1
1670,D:/CS4243_miniproj/captcha_img/test\z63qv-0.png,ijl
1671,D:/CS4243_miniproj/captcha_img/test\5qktumj-0.png,1ililii
1672,D:/CS4243_miniproj/captcha_img/test\kwwf5-0.png,liiii1
1673,D:/CS4243_miniproj/captcha_img/test\scqwf95v-0.png,iliiiculi
1674,D:/CS4243_miniproj/captcha_img/test\4sc9-0.png,i1ii
1675,D:/CS4243_miniproj/captcha_img/test\1ghx0spj-0.png,liillili
1676,D:/CS4243_miniproj/captcha_img/test\h6dtd-0.png,l1iil
1677,D:/CS4243_miniproj/captcha_img/test\13bsgn2-0.png,liiilii
1678,D:/CS4243_miniproj/captcha_img/test\pkw2wx6n-0.png,iilliii1
1679,D:/CS4243_miniproj/captcha_img/test\265qfy-0.png,ii111i
1680,D:/CS4243_miniproj/captcha_img/test\pqpo-0.png,iiii
1681,D:/CS4243_miniproj/captcha_img/test\rxiuv-0.png,lil1i
1682,D:/CS4243_miniproj/captcha_img/test\drgu1a-0.png,iii1
1683,D:/CS4243_miniproj/captcha_img/test\fni3o-0.png,liiili
1684,D:/CS4243_miniproj/captcha_img/test\wwoe2vi-0.png,lcii1ii
1685,D:/CS4243_miniproj/captcha_img/test\jgvz5gc6-0.png,ii1ijllil
1686,D:/CS4243_miniproj/captcha_img/test\e72avg8-0.png,iuiilii
1687,D:/CS4243_miniproj/captcha_img/test\674yz-0.png,ilili
1688,D:/CS4243_miniproj/captcha_img/test\uqa7-0.png,1iii
1689,D:/CS4243_miniproj/captcha_img/test\bpc5hioe-0.png,iiii1iliiiii
1690,D:/CS4243_miniproj/captcha_img/test\5u6kf9x-0.png,iliiill
1691,D:/CS4243_miniproj/captcha_img/test\0u0y5-0.png,iiiiiiir
1692,D:/CS4243_miniproj/captcha_img/test\ixffiqi-0.png,iiiil1i
1693,D:/CS4243_miniproj/captcha_img/test\dew2un6t-0.png,iijiiili
1694,D:/CS4243_miniproj/captcha_img/test\yxnby-0.png,iliii
1695,D:/CS4243_miniproj/captcha_img/test\npuqcj7p-0.png,ililli1ri
1696,D:/CS4243_miniproj/captcha_img/test\fw652-0.png,lii1l
1697,D:/CS4243_miniproj/captcha_img/test\zn19-0.png,ili1
1698,D:/CS4243_miniproj/captcha_img/test\ai6j7gu-0.png,i1i1liiii
1699,D:/CS4243_miniproj/captcha_img/test\vok5h26-0.png,1iiiiil
1700,D:/CS4243_miniproj/captcha_img/test\0favtnx-0.png,1ijlliiiuii
1701,D:/CS4243_miniproj/captcha_img/test\cg16-0.png,1ili
1702,D:/CS4243_miniproj/captcha_img/test\o2jsk-0.png,liiil
1703,D:/CS4243_miniproj/captcha_img/test\f5rf7a9-0.png,1jiliii
1704,D:/CS4243_miniproj/captcha_img/test\98zdn-0.png,1ii1i
1705,D:/CS4243_miniproj/captcha_img/test\38v2mv-0.png,iiiiii
1706,D:/CS4243_miniproj/captcha_img/test\3ia0oel-0.png,lllli
1707,D:/CS4243_miniproj/captcha_img/test\3nnz7pka-0.png,lili
1708,D:/CS4243_miniproj/captcha_img/test\p1q5k-0.png,iiiii
1709,D:/CS4243_miniproj/captcha_img/test\me3euhs4-0.png,iiiiiiii
1710,D:/CS4243_miniproj/captcha_img/test\lag9vt-0.png,uilil1
1711,D:/CS4243_miniproj/captcha_img/test\yweo-0.png,iili
1712,D:/CS4243_miniproj/captcha_img/test\4howdgcj-0.png,iii11ilii
1713,D:/CS4243_miniproj/captcha_img/test\x4ou7j-0.png,ililii
1714,D:/CS4243_miniproj/captcha_img/test\thulcgw-0.png,ril
1715,D:/CS4243_miniproj/captcha_img/test\7f53hf-0.png,iliiiiliiilliiiiiiil
1716,D:/CS4243_miniproj/captcha_img/test\g0lfj-0.png,iiuii
1717,D:/CS4243_miniproj/captcha_img/test\9y4j9qb5-0.png,liliiiiii
1718,D:/CS4243_miniproj/captcha_img/test\kjlcnst-0.png,1iillil
1719,D:/CS4243_miniproj/captcha_img/test\ol10nwmz-0.png,iiiilijili
1720,D:/CS4243_miniproj/captcha_img/test\tbiawn42-0.png,iiiiiiiul
1721,D:/CS4243_miniproj/captcha_img/test\7dp41-0.png,il1ii
1722,D:/CS4243_miniproj/captcha_img/test\g0atmsxc-0.png,iilllili
1723,D:/CS4243_miniproj/captcha_img/test\qa37ho-0.png,iiilii
1724,D:/CS4243_miniproj/captcha_img/test\i3reuje-0.png,iilliiiij
1725,D:/CS4243_miniproj/captcha_img/test\u79i-0.png,jiii
1726,D:/CS4243_miniproj/captcha_img/test\w34gghin-0.png,il1i11iii
1727,D:/CS4243_miniproj/captcha_img/test\w3vgc-0.png,iui1l
1728,D:/CS4243_miniproj/captcha_img/test\wf8s6x-0.png,iiliii
1729,D:/CS4243_miniproj/captcha_img/test\35av6-0.png,iiiii
1730,D:/CS4243_miniproj/captcha_img/test\lua1s3c-0.png,lliiiii
1731,D:/CS4243_miniproj/captcha_img/test\ccphknh-0.png,iliiiii
1732,D:/CS4243_miniproj/captcha_img/test\rfg39h87-0.png,iiliilii
1733,D:/CS4243_miniproj/captcha_img/test\8vj93y-0.png,iiii1il
1734,D:/CS4243_miniproj/captcha_img/test\h00u-0.png,iili1
1735,D:/CS4243_miniproj/captcha_img/test\wpi8k4-0.png,iiilij
1736,D:/CS4243_miniproj/captcha_img/test\k59v9q-0.png,iiiiii
1737,D:/CS4243_miniproj/captcha_img/test\nis04e-0.png,iiiiiiici
1738,D:/CS4243_miniproj/captcha_img/test\wwm1m-0.png,iiiiivviiii
1739,D:/CS4243_miniproj/captcha_img/test\4ggz8z-0.png,liii1i
1740,D:/CS4243_miniproj/captcha_img/test\esikt-0.png,lil1i
1741,D:/CS4243_miniproj/captcha_img/test\df4i-0.png,i1lii
1742,D:/CS4243_miniproj/captcha_img/test\xag8gf-0.png,iiliii
1743,D:/CS4243_miniproj/captcha_img/test\2yqdk-0.png,iilu1
1744,D:/CS4243_miniproj/captcha_img/test\mub4ku-0.png,iliiri
1745,D:/CS4243_miniproj/captcha_img/test\0vug13-0.png,iillli
1746,D:/CS4243_miniproj/captcha_img/test\r5wz7-0.png,iliii
1747,D:/CS4243_miniproj/captcha_img/test\kuzsno-0.png,ii1iii
1748,D:/CS4243_miniproj/captcha_img/test\bg2l-0.png,1i1i
1749,D:/CS4243_miniproj/captcha_img/test\w4yac-0.png,iliil
1750,D:/CS4243_miniproj/captcha_img/test\1sil9-0.png,li1lc
1751,D:/CS4243_miniproj/captcha_img/test\9xrjkpv3-0.png,iilijii1i
1752,D:/CS4243_miniproj/captcha_img/test\2v2n13je-0.png,iiilllii
1753,D:/CS4243_miniproj/captcha_img/test\gr8ac-0.png,iilij
1754,D:/CS4243_miniproj/captcha_img/test\mpq1-0.png,iili
1755,D:/CS4243_miniproj/captcha_img/test\qwqwkv-0.png,iviili
1756,D:/CS4243_miniproj/captcha_img/test\eyqul0-0.png,iiliii
1757,D:/CS4243_miniproj/captcha_img/test\47v30-0.png,lillilililili
1758,D:/CS4243_miniproj/captcha_img/test\6885kiy-0.png,iii
1759,D:/CS4243_miniproj/captcha_img/test\zb7nus-0.png,l1iiii
1760,D:/CS4243_miniproj/captcha_img/test\k070g5pe-0.png,li1ujili
1761,D:/CS4243_miniproj/captcha_img/test\t7eo-0.png,iiil
1762,D:/CS4243_miniproj/captcha_img/test\4hdb-0.png,i1ii
1763,D:/CS4243_miniproj/captcha_img/test\0fee-0.png,ljii
1764,D:/CS4243_miniproj/captcha_img/test\wchyh86-0.png,iiuliii
1765,D:/CS4243_miniproj/captcha_img/test\h8tg-0.png,liii
1766,D:/CS4243_miniproj/captcha_img/test\kfj8-0.png,iliii
1767,D:/CS4243_miniproj/captcha_img/test\3ymdwwi-0.png,ilii1i1
1768,D:/CS4243_miniproj/captcha_img/test\lh3t5tp-0.png,iiiiili
1769,D:/CS4243_miniproj/captcha_img/test\fyvpmvsh-0.png,iiul
1770,D:/CS4243_miniproj/captcha_img/test\21iyxsn-0.png,iiillli
1771,D:/CS4243_miniproj/captcha_img/test\ve47-0.png,iii
1772,D:/CS4243_miniproj/captcha_img/test\movv0qg-0.png,1iiiiii
1773,D:/CS4243_miniproj/captcha_img/test\xptpi-0.png,iiiii
1774,D:/CS4243_miniproj/captcha_img/test\916r-0.png,9uii
1775,D:/CS4243_miniproj/captcha_img/test\l2dxd3-0.png,llji1i
1776,D:/CS4243_miniproj/captcha_img/test\ilmlq-0.png,iiilul
1777,D:/CS4243_miniproj/captcha_img/test\1bu55hc-0.png,iii1ill
1778,D:/CS4243_miniproj/captcha_img/test\jb5f-0.png,ilrl
1779,D:/CS4243_miniproj/captcha_img/test\ky4yrdb-0.png,1ii1i1i
1780,D:/CS4243_miniproj/captcha_img/test\9xawh3yg-0.png,iilr
1781,D:/CS4243_miniproj/captcha_img/test\8gjjfa-0.png,iiiii1
1782,D:/CS4243_miniproj/captcha_img/test\trh3-0.png,iiij
1783,D:/CS4243_miniproj/captcha_img/test\l1mhs4d-0.png,jiiiiii
1784,D:/CS4243_miniproj/captcha_img/test\difuege-0.png,i1iciili
1785,D:/CS4243_miniproj/captcha_img/test\9jne-0.png,liiii
1786,D:/CS4243_miniproj/captcha_img/test\wbu9wu6-0.png,iliilil
