,path,prediction
1395,D:/CS4243_miniproj/captcha_img/test\tpktuk6-0.png,wwwwmww
1396,D:/CS4243_miniproj/captcha_img/test\6gmo0yhp-0.png,wwmhwwmw
1397,D:/CS4243_miniproj/captcha_img/test\8yeix3b2-0.png,wwwppwpw
1398,D:/CS4243_miniproj/captcha_img/test\xgyfaku-0.png,pmwwp6w
1399,D:/CS4243_miniproj/captcha_img/test\7vs7l-0.png,wwomw
1400,D:/CS4243_miniproj/captcha_img/test\dbhfyd-0.png,wmwwiw
1401,D:/CS4243_miniproj/captcha_img/test\fx8w6-0.png,wpwww
1402,D:/CS4243_miniproj/captcha_img/test\lhps-0.png,wp7p
1403,D:/CS4243_miniproj/captcha_img/test\k0xd91dp-0.png,wwwww7ww
1404,D:/CS4243_miniproj/captcha_img/test\24y0s85-0.png,wpwwpww
1405,D:/CS4243_miniproj/captcha_img/test\ccmk-0.png,pww7
1406,D:/CS4243_miniproj/captcha_img/test\ptp4m-0.png,wwwww
1407,D:/CS4243_miniproj/captcha_img/test\13v4msh-0.png,mmwwp3w
1408,D:/CS4243_miniproj/captcha_img/test\tmv26-0.png,pwmww3
1409,D:/CS4243_miniproj/captcha_img/test\05pb-0.png,mwww
1410,D:/CS4243_miniproj/captcha_img/test\q2vnjl-0.png,wwwmw7
1411,D:/CS4243_miniproj/captcha_img/test\220ofgki-0.png,ww7wpwwhwww
1412,D:/CS4243_miniproj/captcha_img/test\7aj8s1cr-0.png,wwmmwww
1413,D:/CS4243_miniproj/captcha_img/test\1wu0cul-0.png,wm7mwww
1414,D:/CS4243_miniproj/captcha_img/test\8eqthhxs-0.png,whmwwww
1415,D:/CS4243_miniproj/captcha_img/test\ngqm-0.png,w7ww
1416,D:/CS4243_miniproj/captcha_img/test\39uww47-0.png,whwwwww
1417,D:/CS4243_miniproj/captcha_img/test\t4ls-0.png,wmom
1418,D:/CS4243_miniproj/captcha_img/test\steu-0.png,u34w
1419,D:/CS4243_miniproj/captcha_img/test\pta18-0.png,mwwww
1420,D:/CS4243_miniproj/captcha_img/test\uxrd-0.png,wupw
1421,D:/CS4243_miniproj/captcha_img/test\rhrchlxw-0.png,wwwwwpwp
1422,D:/CS4243_miniproj/captcha_img/test\o7wk-0.png,wwwm
1423,D:/CS4243_miniproj/captcha_img/test\49uqb-0.png,mxhowww
1424,D:/CS4243_miniproj/captcha_img/test\wu5lx-0.png,wwowmww
1425,D:/CS4243_miniproj/captcha_img/test\qn8yyv6-0.png,wupwmww
1426,D:/CS4243_miniproj/captcha_img/test\nf0q-0.png,wwww
1427,D:/CS4243_miniproj/captcha_img/test\vdi82kz4-0.png,www6wmww
1428,D:/CS4243_miniproj/captcha_img/test\z5oi-0.png,wwwww
1429,D:/CS4243_miniproj/captcha_img/test\sr34i-0.png,wwwmhw
1430,D:/CS4243_miniproj/captcha_img/test\wgow5-0.png,mwwmw
1431,D:/CS4243_miniproj/captcha_img/test\7vseu-0.png,wwwww
1432,D:/CS4243_miniproj/captcha_img/test\0sia-0.png,mhww
1433,D:/CS4243_miniproj/captcha_img/test\8y9a-0.png,7wwm
1434,D:/CS4243_miniproj/captcha_img/test\42fs-0.png,opww
1435,D:/CS4243_miniproj/captcha_img/test\pjx60e-0.png,ww6ppw
1436,D:/CS4243_miniproj/captcha_img/test\3aut4-0.png,wwnww
1437,D:/CS4243_miniproj/captcha_img/test\3nw0pr-0.png,ccmwww
1438,D:/CS4243_miniproj/captcha_img/test\6046f2bl-0.png,wmwuwwmm
1439,D:/CS4243_miniproj/captcha_img/test\e7r7op0-0.png,wwpwwww
1440,D:/CS4243_miniproj/captcha_img/test\dmvd-0.png,wwwp
1441,D:/CS4243_miniproj/captcha_img/test\u82mibi9-0.png,wwwwwpmwwp
1442,D:/CS4243_miniproj/captcha_img/test\spb6516e-0.png,ppwwp6pu
1443,D:/CS4243_miniproj/captcha_img/test\qvjtrs-0.png,wwww8m
1444,D:/CS4243_miniproj/captcha_img/test\1fh4thm-0.png,muwwwww
1445,D:/CS4243_miniproj/captcha_img/test\4orw5-0.png,wwwpw
1446,D:/CS4243_miniproj/captcha_img/test\72ok-0.png,wwww
1447,D:/CS4243_miniproj/captcha_img/test\lf1u-0.png,wwww
1448,D:/CS4243_miniproj/captcha_img/test\36ev8oj-0.png,wwwwwpuw
1449,D:/CS4243_miniproj/captcha_img/test\yzjnx5d-0.png,mmmpmww
1450,D:/CS4243_miniproj/captcha_img/test\wupavqg8-0.png,mhmmmoww
1451,D:/CS4243_miniproj/captcha_img/test\yu7y2spi-0.png,wwwpwwwp
1452,D:/CS4243_miniproj/captcha_img/test\akf8o1-0.png,wppwwpww
1453,D:/CS4243_miniproj/captcha_img/test\2d0qj-0.png,wwwww
1454,D:/CS4243_miniproj/captcha_img/test\rlw272-0.png,wmww7h
1455,D:/CS4243_miniproj/captcha_img/test\5iyp-0.png,wuwpww
1456,D:/CS4243_miniproj/captcha_img/test\mlx7-0.png,6mww
1457,D:/CS4243_miniproj/captcha_img/test\f2dmz-0.png,wpwww
1458,D:/CS4243_miniproj/captcha_img/test\kds0h-0.png,uimww
1459,D:/CS4243_miniproj/captcha_img/test\xrgqo-0.png,pwpow
1460,D:/CS4243_miniproj/captcha_img/test\eiavx3-0.png,wmww3w
1461,D:/CS4243_miniproj/captcha_img/test\nviue0w-0.png,mpiwwwwwp
1462,D:/CS4243_miniproj/captcha_img/test\4vzdt-0.png,wpwmw
1463,D:/CS4243_miniproj/captcha_img/test\zxqlq-0.png,wwwww
1464,D:/CS4243_miniproj/captcha_img/test\jflkkg-0.png,wphwwwm
1465,D:/CS4243_miniproj/captcha_img/test\zwc9imu-0.png,uwpmpoww
1466,D:/CS4243_miniproj/captcha_img/test\jqrviyct-0.png,o4mwwwwww
1467,D:/CS4243_miniproj/captcha_img/test\5kag-0.png,mmww
1468,D:/CS4243_miniproj/captcha_img/test\oy3waa-0.png,w7wmmu
1469,D:/CS4243_miniproj/captcha_img/test\ysy3b-0.png,uwwww
1470,D:/CS4243_miniproj/captcha_img/test\mmzyf57-0.png,pwwwwww
1471,D:/CS4243_miniproj/captcha_img/test\n29kh-0.png,wwwww
1472,D:/CS4243_miniproj/captcha_img/test\duloh3n6-0.png,wwww6ww
1473,D:/CS4243_miniproj/captcha_img/test\k5me5-0.png,wwwwm
1474,D:/CS4243_miniproj/captcha_img/test\krs0x-0.png,wwwww
1475,D:/CS4243_miniproj/captcha_img/test\l3b8m5-0.png,wuwwwp
1476,D:/CS4243_miniproj/captcha_img/test\5ao2-0.png,pmww
1477,D:/CS4243_miniproj/captcha_img/test\9ecqisn-0.png,ppwpwpww
1478,D:/CS4243_miniproj/captcha_img/test\zlje-0.png,wwwww
1479,D:/CS4243_miniproj/captcha_img/test\wcqsal-0.png,wuwwww
1480,D:/CS4243_miniproj/captcha_img/test\cy02lz06-0.png,phwpuwow
1481,D:/CS4243_miniproj/captcha_img/test\u4vy8io-0.png,ww7wwww
1482,D:/CS4243_miniproj/captcha_img/test\9ko8gb7-0.png,wwwpwiw
1483,D:/CS4243_miniproj/captcha_img/test\jgep-0.png,wwk6
1484,D:/CS4243_miniproj/captcha_img/test\lszeci-0.png,wwwhmww
1485,D:/CS4243_miniproj/captcha_img/test\kw4p1q-0.png,wwwpww
1486,D:/CS4243_miniproj/captcha_img/test\92itgl-0.png,mnpwm7o
1487,D:/CS4243_miniproj/captcha_img/test\jw12-0.png,wpwu
1488,D:/CS4243_miniproj/captcha_img/test\gbypds-0.png,wwmpp7
1489,D:/CS4243_miniproj/captcha_img/test\6jeolrb-0.png,pwwphmwi
1490,D:/CS4243_miniproj/captcha_img/test\9roz-0.png,wwww
1491,D:/CS4243_miniproj/captcha_img/test\vfsd9fyt-0.png,wwmmmwwp
1492,D:/CS4243_miniproj/captcha_img/test\raog3f97-0.png,wwwwwwwww
1493,D:/CS4243_miniproj/captcha_img/test\nuhptw-0.png,7whww6
1494,D:/CS4243_miniproj/captcha_img/test\cpkb0lun-0.png,wwwwpwww
1495,D:/CS4243_miniproj/captcha_img/test\jhxgb3-0.png,wwwowwp
1496,D:/CS4243_miniproj/captcha_img/test\rgv02-0.png,wpwww
1497,D:/CS4243_miniproj/captcha_img/test\7y05t-0.png,ww3ww
1498,D:/CS4243_miniproj/captcha_img/test\bksz4-0.png,wmmw6
1499,D:/CS4243_miniproj/captcha_img/test\sie729-0.png,w7wwww
1500,D:/CS4243_miniproj/captcha_img/test\adj6kf8-0.png,wowmwm
1501,D:/CS4243_miniproj/captcha_img/test\t8c02-0.png,w9wwww
1502,D:/CS4243_miniproj/captcha_img/test\2w02hmo-0.png,uwmpmwm
1503,D:/CS4243_miniproj/captcha_img/test\q4oqzm-0.png,wwwmww
1504,D:/CS4243_miniproj/captcha_img/test\8gti-0.png,mwwwm
1505,D:/CS4243_miniproj/captcha_img/test\5x53y583-0.png,wmwwmwpow
1506,D:/CS4243_miniproj/captcha_img/test\9odszww-0.png,wwwwwww
1507,D:/CS4243_miniproj/captcha_img/test\gmqv9-0.png,wwwww
1508,D:/CS4243_miniproj/captcha_img/test\8fh1jn7o-0.png,pwwmwwowp
1509,D:/CS4243_miniproj/captcha_img/test\8xbs5m1-0.png,wwppmpw
1510,D:/CS4243_miniproj/captcha_img/test\92mhb-0.png,owwwm
1511,D:/CS4243_miniproj/captcha_img/test\5fh6qvjv-0.png,wwmwwwww
1512,D:/CS4243_miniproj/captcha_img/test\s7lxa-0.png,www6w
1513,D:/CS4243_miniproj/captcha_img/test\bsmh-0.png,mmwp
1514,D:/CS4243_miniproj/captcha_img/test\4cyx-0.png,pfww
1515,D:/CS4243_miniproj/captcha_img/test\7oq8-0.png,wwww
1516,D:/CS4243_miniproj/captcha_img/test\911qxoxi-0.png,wwp4w
1517,D:/CS4243_miniproj/captcha_img/test\v8un8hi-0.png,wwpwmww
1518,D:/CS4243_miniproj/captcha_img/test\3lsrj-0.png,mwwww
1519,D:/CS4243_miniproj/captcha_img/test\hyp3tvwt-0.png,wwwmpww
1520,D:/CS4243_miniproj/captcha_img/test\17z8030-0.png,wwwwwmw
1521,D:/CS4243_miniproj/captcha_img/test\kj65qc76-0.png,www7w4www
1522,D:/CS4243_miniproj/captcha_img/test\a4eer5-0.png,wowwuw
1523,D:/CS4243_miniproj/captcha_img/test\d3badth-0.png,wh9hmmm
1524,D:/CS4243_miniproj/captcha_img/test\z7vq-0.png,mww7
1525,D:/CS4243_miniproj/captcha_img/test\laji-0.png,7wwwww
1526,D:/CS4243_miniproj/captcha_img/test\u78nb-0.png,wwwwwh
1527,D:/CS4243_miniproj/captcha_img/test\08sba-0.png,wwwwww
1528,D:/CS4243_miniproj/captcha_img/test\yaakp-0.png,wwwmk
1529,D:/CS4243_miniproj/captcha_img/test\dfzr1-0.png,wwwww
1530,D:/CS4243_miniproj/captcha_img/test\0k2lyyc-0.png,wwwwww
1531,D:/CS4243_miniproj/captcha_img/test\32evcjk8-0.png,3ww7hwww
1532,D:/CS4243_miniproj/captcha_img/test\rhxx-0.png,wwi
1533,D:/CS4243_miniproj/captcha_img/test\h08pn-0.png,wpwwwwww
1534,D:/CS4243_miniproj/captcha_img/test\nqvdi-0.png,wmwmu
1535,D:/CS4243_miniproj/captcha_img/test\zjalw-0.png,wwoi7w
1536,D:/CS4243_miniproj/captcha_img/test\63zdn-0.png,pwwwn
1537,D:/CS4243_miniproj/captcha_img/test\k3zrl0ee-0.png,wwwwwwwp
1538,D:/CS4243_miniproj/captcha_img/test\frf4-0.png,pwph
1539,D:/CS4243_miniproj/captcha_img/test\vv4odhq6-0.png,pwpmmnww
1540,D:/CS4243_miniproj/captcha_img/test\4azbsnf4-0.png,mwmwhpwm
1541,D:/CS4243_miniproj/captcha_img/test\7ma7p-0.png,wvwwwwu
1542,D:/CS4243_miniproj/captcha_img/test\5xg9-0.png,mwww
1543,D:/CS4243_miniproj/captcha_img/test\h7f9-0.png,wwww
1544,D:/CS4243_miniproj/captcha_img/test\ls3d-0.png,pwpw
1545,D:/CS4243_miniproj/captcha_img/test\qw6oa-0.png,p3pww
1546,D:/CS4243_miniproj/captcha_img/test\86zf1-0.png,wwiww
1547,D:/CS4243_miniproj/captcha_img/test\1324mrg-0.png,owwuwpw
1548,D:/CS4243_miniproj/captcha_img/test\4ozs1-0.png,pwwwu
1549,D:/CS4243_miniproj/captcha_img/test\845ios-0.png,wpmwww
1550,D:/CS4243_miniproj/captcha_img/test\z6r0-0.png,wwww
1551,D:/CS4243_miniproj/captcha_img/test\oxhpig0-0.png,pwwwwmw
1552,D:/CS4243_miniproj/captcha_img/test\api94-0.png,wwwww
1553,D:/CS4243_miniproj/captcha_img/test\qykqgi2o-0.png,wwwwppww
1554,D:/CS4243_miniproj/captcha_img/test\xvho-0.png,wuwo
1555,D:/CS4243_miniproj/captcha_img/test\hvj6wg-0.png,wwmwww
1556,D:/CS4243_miniproj/captcha_img/test\0dx9-0.png,7www
1557,D:/CS4243_miniproj/captcha_img/test\n4oomt-0.png,wwwwww
1558,D:/CS4243_miniproj/captcha_img/test\p5w9vz2l-0.png,pw7ww
1559,D:/CS4243_miniproj/captcha_img/test\af5tfh-0.png,wwwwmw
1560,D:/CS4243_miniproj/captcha_img/test\esay1v9-0.png,wwmhpww
1561,D:/CS4243_miniproj/captcha_img/test\1mrffz-0.png,wwwwww
1562,D:/CS4243_miniproj/captcha_img/test\03yuav5-0.png,wmwwmww
1563,D:/CS4243_miniproj/captcha_img/test\vn2pai-0.png,wwwpww
1564,D:/CS4243_miniproj/captcha_img/test\c56kq-0.png,wwwwwm
1565,D:/CS4243_miniproj/captcha_img/test\y8rfhq6f-0.png,pmwwmwww
1566,D:/CS4243_miniproj/captcha_img/test\s3clp7-0.png,wppwww
1567,D:/CS4243_miniproj/captcha_img/test\fukr6x06-0.png,hcwwwmww
1568,D:/CS4243_miniproj/captcha_img/test\64o042-0.png,4wwwww
1569,D:/CS4243_miniproj/captcha_img/test\fkzdxrta-0.png,wwhowwww
1570,D:/CS4243_miniproj/captcha_img/test\ipavujk-0.png,wwwmwwmm8
1571,D:/CS4243_miniproj/captcha_img/test\9e1e5t3-0.png,4pwwpww
1572,D:/CS4243_miniproj/captcha_img/test\4cjt-0.png,7fppw
1573,D:/CS4243_miniproj/captcha_img/test\ii1n-0.png,ww6w
1574,D:/CS4243_miniproj/captcha_img/test\td18gcc-0.png,m3wpwww
1575,D:/CS4243_miniproj/captcha_img/test\gc95-0.png,wpww
1576,D:/CS4243_miniproj/captcha_img/test\0h5ya8-0.png,4pwnwwww
1577,D:/CS4243_miniproj/captcha_img/test\a09mmm-0.png,mwmmmm
1578,D:/CS4243_miniproj/captcha_img/test\j7n39-0.png,uwwww
1579,D:/CS4243_miniproj/captcha_img/test\1zcg2o-0.png,wpwc
1580,D:/CS4243_miniproj/captcha_img/test\mnz7a-0.png,wwuwm
1581,D:/CS4243_miniproj/captcha_img/test\m3mc3hu-0.png,pww6www
1582,D:/CS4243_miniproj/captcha_img/test\q0y30-0.png,phmwwumww
1583,D:/CS4243_miniproj/captcha_img/test\hy8d-0.png,wwwwwwww
1584,D:/CS4243_miniproj/captcha_img/test\273u-0.png,wwwu
1585,D:/CS4243_miniproj/captcha_img/test\zwya13o-0.png,owwwwwr
1586,D:/CS4243_miniproj/captcha_img/test\9h7ucby-0.png,p7wwow
1587,D:/CS4243_miniproj/captcha_img/test\nl3dsk5c-0.png,wwpwowww
1588,D:/CS4243_miniproj/captcha_img/test\igmy-0.png,wwwpp
1589,D:/CS4243_miniproj/captcha_img/test\lhuttfhn-0.png,upppwopm
1590,D:/CS4243_miniproj/captcha_img/test\7jb15-0.png,wwwpwww
1591,D:/CS4243_miniproj/captcha_img/test\0c7mgdmd-0.png,phwwo7ww
1592,D:/CS4243_miniproj/captcha_img/test\d5y0-0.png,wwwm
1593,D:/CS4243_miniproj/captcha_img/test\sve7ng-0.png,wwpwmwmw
1594,D:/CS4243_miniproj/captcha_img/test\o3837ix-0.png,whnwwwd
1595,D:/CS4243_miniproj/captcha_img/test\fzgwqo-0.png,pwwmwm
1596,D:/CS4243_miniproj/captcha_img/test\qjx5x94-0.png,wwmiwwww3
1597,D:/CS4243_miniproj/captcha_img/test\kenmc-0.png,wmwwu
1598,D:/CS4243_miniproj/captcha_img/test\ns7hb-0.png,wwwww
1599,D:/CS4243_miniproj/captcha_img/test\lm9vy-0.png,wwpww
1600,D:/CS4243_miniproj/captcha_img/test\igefs-0.png,wwppwp
1601,D:/CS4243_miniproj/captcha_img/test\nih4y1e-0.png,wwhwwww
1602,D:/CS4243_miniproj/captcha_img/test\vgiqt-0.png,wwwwww
1603,D:/CS4243_miniproj/captcha_img/test\l9j1ovuz-0.png,pw4p7www
1604,D:/CS4243_miniproj/captcha_img/test\w3rexsk-0.png,mwwwwmw
1605,D:/CS4243_miniproj/captcha_img/test\celi0l6c-0.png,wwwwmwmw
1606,D:/CS4243_miniproj/captcha_img/test\hj5ms-0.png,w3wwh
1607,D:/CS4243_miniproj/captcha_img/test\qe72iy9-0.png,nwwwwwww
1608,D:/CS4243_miniproj/captcha_img/test\9jr3bv6-0.png,w7wwwow
1609,D:/CS4243_miniproj/captcha_img/test\438j245-0.png,h7wwwpww
1610,D:/CS4243_miniproj/captcha_img/test\j6q0mhv-0.png,mmmohwww
1611,D:/CS4243_miniproj/captcha_img/test\2p6wwybk-0.png,wmwwwwwwwww
1612,D:/CS4243_miniproj/captcha_img/test\occah8-0.png,wwwwpw
1613,D:/CS4243_miniproj/captcha_img/test\69a27m-0.png,mpomuw
1614,D:/CS4243_miniproj/captcha_img/test\med1omae-0.png,wwwwwwpwwwwww
1615,D:/CS4243_miniproj/captcha_img/test\hnns4-0.png,wpwwm
1616,D:/CS4243_miniproj/captcha_img/test\vvdmc-0.png,wwwhw
1617,D:/CS4243_miniproj/captcha_img/test\tgk36qlt-0.png,wmwmwwwp
1618,D:/CS4243_miniproj/captcha_img/test\9uto8-0.png,wwwiw
1619,D:/CS4243_miniproj/captcha_img/test\v4e3y-0.png,owwmp
1620,D:/CS4243_miniproj/captcha_img/test\xfr1d0mj-0.png,w77wn7mwu
1621,D:/CS4243_miniproj/captcha_img/test\64alz-0.png,owmuw
1622,D:/CS4243_miniproj/captcha_img/test\5541y-0.png,wm4ww
1623,D:/CS4243_miniproj/captcha_img/test\yj4m-0.png,pwmw
1624,D:/CS4243_miniproj/captcha_img/test\iskgy-0.png,7www7w
1625,D:/CS4243_miniproj/captcha_img/test\5fx3r3h-0.png,mwww7ww
1626,D:/CS4243_miniproj/captcha_img/test\uetvc-0.png,wwiwww
1627,D:/CS4243_miniproj/captcha_img/test\rwhc7wc-0.png,wwmfuww
1628,D:/CS4243_miniproj/captcha_img/test\w5g0-0.png,mwww
1629,D:/CS4243_miniproj/captcha_img/test\o3ag8-0.png,ppwp
1630,D:/CS4243_miniproj/captcha_img/test\6yub4j6-0.png,mwhpwmw
1631,D:/CS4243_miniproj/captcha_img/test\jxy9rq-0.png,mwmwppu
1632,D:/CS4243_miniproj/captcha_img/test\tnhp-0.png,wmww
1633,D:/CS4243_miniproj/captcha_img/test\lbrhjvyr-0.png,wwpmwww7
1634,D:/CS4243_miniproj/captcha_img/test\3n6o-0.png,www
1635,D:/CS4243_miniproj/captcha_img/test\was6kr6h-0.png,pu7mwu6p
1636,D:/CS4243_miniproj/captcha_img/test\0sm8cb4c-0.png,wwmwwwwm
1637,D:/CS4243_miniproj/captcha_img/test\oixg7ln-0.png,wwwwpww
1638,D:/CS4243_miniproj/captcha_img/test\9kt2e50-0.png,wwxppww
1639,D:/CS4243_miniproj/captcha_img/test\wkrp0ds-0.png,wwwwwpppwww
1640,D:/CS4243_miniproj/captcha_img/test\z5bbtky3-0.png,wwwwwwow
1641,D:/CS4243_miniproj/captcha_img/test\btzh-0.png,wwwo
1642,D:/CS4243_miniproj/captcha_img/test\kmfvm-0.png,uwwww
1643,D:/CS4243_miniproj/captcha_img/test\k11b-0.png,wwwwvwww
1644,D:/CS4243_miniproj/captcha_img/test\tr5n-0.png,ww3w
1645,D:/CS4243_miniproj/captcha_img/test\3aa8-0.png,hwww
1646,D:/CS4243_miniproj/captcha_img/test\7ch9mno-0.png,wmxwpmw
1647,D:/CS4243_miniproj/captcha_img/test\3j61hli-0.png,mmww7ww
1648,D:/CS4243_miniproj/captcha_img/test\2n2it3lx-0.png,wwwwuwwu
1649,D:/CS4243_miniproj/captcha_img/test\uyj86-0.png,uwwwh
1650,D:/CS4243_miniproj/captcha_img/test\1x8ljpi-0.png,wppmwo4ww
1651,D:/CS4243_miniproj/captcha_img/test\0wy4otel-0.png,7wpwmwuw
1652,D:/CS4243_miniproj/captcha_img/test\snicwm3g-0.png,mmwhmhwww
1653,D:/CS4243_miniproj/captcha_img/test\eeaveky-0.png,wwmwwww
1654,D:/CS4243_miniproj/captcha_img/test\08ft2e2z-0.png,wmwwwwpw
1655,D:/CS4243_miniproj/captcha_img/test\oq2tywyt-0.png,wwwwwpww
1656,D:/CS4243_miniproj/captcha_img/test\le3yxx-0.png,twwwww
1657,D:/CS4243_miniproj/captcha_img/test\ladhdoc1-0.png,wmwwww7w
1658,D:/CS4243_miniproj/captcha_img/test\w7na-0.png,wp7m
1659,D:/CS4243_miniproj/captcha_img/test\a7hna-0.png,pwwwh
1660,D:/CS4243_miniproj/captcha_img/test\b37if3k-0.png,wwwuwowppuwwuww
1661,D:/CS4243_miniproj/captcha_img/test\syb3dfe2-0.png,mwwwwwpp
1662,D:/CS4243_miniproj/captcha_img/test\umgjqz44-0.png,umwwwwww
1663,D:/CS4243_miniproj/captcha_img/test\ye3j8osm-0.png,ww6wwwww
1664,D:/CS4243_miniproj/captcha_img/test\ow5sd2w-0.png,m7pwmwp
1665,D:/CS4243_miniproj/captcha_img/test\yk9twdv-0.png,wummwpw
1666,D:/CS4243_miniproj/captcha_img/test\cvrclgjk-0.png,wpomwwpw
1667,D:/CS4243_miniproj/captcha_img/test\8gs2o4ht-0.png,owmwwwwww
1668,D:/CS4243_miniproj/captcha_img/test\sshbp-0.png,mmmww
1669,D:/CS4243_miniproj/captcha_img/test\jxmdm-0.png,mpwwo
1670,D:/CS4243_miniproj/captcha_img/test\z63qv-0.png,wpw
1671,D:/CS4243_miniproj/captcha_img/test\5qktumj-0.png,wwwwwpw
1672,D:/CS4243_miniproj/captcha_img/test\kwwf5-0.png,uwwwow
1673,D:/CS4243_miniproj/captcha_img/test\scqwf95v-0.png,wwww7upmm
1674,D:/CS4243_miniproj/captcha_img/test\4sc9-0.png,wwwp
1675,D:/CS4243_miniproj/captcha_img/test\1ghx0spj-0.png,wmww7wmw
1676,D:/CS4243_miniproj/captcha_img/test\h6dtd-0.png,ww7ww
1677,D:/CS4243_miniproj/captcha_img/test\13bsgn2-0.png,wwpww7w
1678,D:/CS4243_miniproj/captcha_img/test\pkw2wx6n-0.png,pwhppwm7
1679,D:/CS4243_miniproj/captcha_img/test\265qfy-0.png,wihwww
1680,D:/CS4243_miniproj/captcha_img/test\pqpo-0.png,whww
1681,D:/CS4243_miniproj/captcha_img/test\rxiuv-0.png,wwwwu
1682,D:/CS4243_miniproj/captcha_img/test\drgu1a-0.png,www4
1683,D:/CS4243_miniproj/captcha_img/test\fni3o-0.png,ww6www
1684,D:/CS4243_miniproj/captcha_img/test\wwoe2vi-0.png,wpw7pwo
1685,D:/CS4243_miniproj/captcha_img/test\jgvz5gc6-0.png,mwmwuwwww
1686,D:/CS4243_miniproj/captcha_img/test\e72avg8-0.png,whwmwww
1687,D:/CS4243_miniproj/captcha_img/test\674yz-0.png,whwpw
1688,D:/CS4243_miniproj/captcha_img/test\uqa7-0.png,wwwk
1689,D:/CS4243_miniproj/captcha_img/test\bpc5hioe-0.png,wwpwwwwmpwww
1690,D:/CS4243_miniproj/captcha_img/test\5u6kf9x-0.png,wwpwwwp
1691,D:/CS4243_miniproj/captcha_img/test\0u0y5-0.png,umw3mwww
1692,D:/CS4243_miniproj/captcha_img/test\ixffiqi-0.png,7whwwwp
1693,D:/CS4243_miniproj/captcha_img/test\dew2un6t-0.png,wnwpwmww
1694,D:/CS4243_miniproj/captcha_img/test\yxnby-0.png,pwwww
1695,D:/CS4243_miniproj/captcha_img/test\npuqcj7p-0.png,pwpo7mwwp
1696,D:/CS4243_miniproj/captcha_img/test\fw652-0.png,w6wpp
1697,D:/CS4243_miniproj/captcha_img/test\zn19-0.png,wmpp
1698,D:/CS4243_miniproj/captcha_img/test\ai6j7gu-0.png,www3www7w
1699,D:/CS4243_miniproj/captcha_img/test\vok5h26-0.png,wi7www6
1700,D:/CS4243_miniproj/captcha_img/test\0favtnx-0.png,wwwwwwwwwpw
1701,D:/CS4243_miniproj/captcha_img/test\cg16-0.png,ww6p
1702,D:/CS4243_miniproj/captcha_img/test\o2jsk-0.png,wmmw3
1703,D:/CS4243_miniproj/captcha_img/test\f5rf7a9-0.png,wwmpwww
1704,D:/CS4243_miniproj/captcha_img/test\98zdn-0.png,ppphw
1705,D:/CS4243_miniproj/captcha_img/test\38v2mv-0.png,mwmmww
1706,D:/CS4243_miniproj/captcha_img/test\3ia0oel-0.png,mwpww
1707,D:/CS4243_miniproj/captcha_img/test\3nnz7pka-0.png,wwpw
1708,D:/CS4243_miniproj/captcha_img/test\p1q5k-0.png,pwpuw
1709,D:/CS4243_miniproj/captcha_img/test\me3euhs4-0.png,wp3wwwom
1710,D:/CS4243_miniproj/captcha_img/test\lag9vt-0.png,wwwpmw
1711,D:/CS4243_miniproj/captcha_img/test\yweo-0.png,ww7m
1712,D:/CS4243_miniproj/captcha_img/test\4howdgcj-0.png,pmpwpwchw
1713,D:/CS4243_miniproj/captcha_img/test\x4ou7j-0.png,w77www
1714,D:/CS4243_miniproj/captcha_img/test\thulcgw-0.png,wpw
1715,D:/CS4243_miniproj/captcha_img/test\7f53hf-0.png,wwwwwwwwpmwwwwwwwwww
1716,D:/CS4243_miniproj/captcha_img/test\g0lfj-0.png,mmwpw
1717,D:/CS4243_miniproj/captcha_img/test\9y4j9qb5-0.png,pwpmww7wm
1718,D:/CS4243_miniproj/captcha_img/test\kjlcnst-0.png,wwwm6ww
1719,D:/CS4243_miniproj/captcha_img/test\ol10nwmz-0.png,wwwwwmwwmw
1720,D:/CS4243_miniproj/captcha_img/test\tbiawn42-0.png,wwwwww6ww
1721,D:/CS4243_miniproj/captcha_img/test\7dp41-0.png,wmwwh
1722,D:/CS4243_miniproj/captcha_img/test\g0atmsxc-0.png,wwpww4wm
1723,D:/CS4243_miniproj/captcha_img/test\qa37ho-0.png,wwwwmw
1724,D:/CS4243_miniproj/captcha_img/test\i3reuje-0.png,wpmwwwwww
1725,D:/CS4243_miniproj/captcha_img/test\u79i-0.png,mxww
1726,D:/CS4243_miniproj/captcha_img/test\w34gghin-0.png,w7wwwmpww
1727,D:/CS4243_miniproj/captcha_img/test\w3vgc-0.png,mww7p
1728,D:/CS4243_miniproj/captcha_img/test\wf8s6x-0.png,wwwwww
1729,D:/CS4243_miniproj/captcha_img/test\35av6-0.png,wwmwm
1730,D:/CS4243_miniproj/captcha_img/test\lua1s3c-0.png,wwpww6w
1731,D:/CS4243_miniproj/captcha_img/test\ccphknh-0.png,mppwwwu
1732,D:/CS4243_miniproj/captcha_img/test\rfg39h87-0.png,ww7wwwww
1733,D:/CS4243_miniproj/captcha_img/test\8vj93y-0.png,wwwwwp7
1734,D:/CS4243_miniproj/captcha_img/test\h00u-0.png,uuwuw
1735,D:/CS4243_miniproj/captcha_img/test\wpi8k4-0.png,w4wwwu
1736,D:/CS4243_miniproj/captcha_img/test\k59v9q-0.png,wmwwmw
1737,D:/CS4243_miniproj/captcha_img/test\nis04e-0.png,wwmwwpmww
